posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,feedbackText.stopped,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,65,65,52,,,,,,,,,,,,,,,332.00561319998815,333.01250289999007,333.01250289999007,333.15832039999077,333.66524989999016,333.66524989999016,333.81107769999653,ä,0.8729170000151498,wrong,,,334.6930182999931,335.05409359998885,333.01250289999007,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,66,66,6,,,,,,,,,,,,,,,335.05409359998885,336.0610450999957,336.0610450999957,336.2068285999994,336.71376889999374,336.71376889999374,336.8596031999914,ä,0.7360353000112809,correct,,,337.60260089999065,338.17202649998944,336.0610450999957,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,67,67,76,,,,,,,,,,,,,,,338.17202649998944,339.1789718999935,339.1789718999935,339.3247488999914,339.83169589999306,339.83169589999306,339.97752039998886,l,0.6996950000029756,correct,,,340.6858069000009,341.23439040000085,339.1789718999935,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,68,68,71,,,,,,,,,,,,,,,341.23439040000085,342.24133189998975,342.24133189998975,342.3871663999889,342.89403859998856,342.89403859998856,343.03989569999976,None,,no answer,,,345.03985190000094,345.5120209000015,342.24133189998975,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,69,69,28,,,,,,,,,,,,,,,345.5120209000015,346.51891459999024,346.51891459999024,346.6647293999995,347.1717028999992,347.1717028999992,347.31757649999054,ä,0.7026472000143258,correct,,,348.0327709999983,348.0883150000009,346.51891459999024,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,70,70,72,,,,,,,,,,,,,,,348.0883150000009,349.0952599000011,349.0952599000011,349.24102149999817,349.74798210000154,349.74798210000154,349.8938127000001,ä,1.21492960001342,wrong,,,351.11597809998784,351.33125909999944,349.0952599000011,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,71,71,35,,,,,,,,,,,,,,,351.33125909999944,352.3381858999928,352.3381858999928,352.48397939999995,352.99091529998987,352.99091529998987,353.13675439999497,l,0.5240408000099706,wrong,,,353.6714539999957,354.0950856999989,352.3381858999928,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,72,72,19,,,,,,,,,,,,,,,354.0950856999989,355.10194209999463,355.10194209999463,355.2477738000016,355.75470739998855,355.75470739998855,355.9004977000004,ä,0.9678126000071643,correct,,,356.87962139998854,357.4976946999959,355.10194209999463,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,73,73,51,,,,,,,,,,,,,,,357.4976946999959,358.5045609999943,358.5045609999943,358.6503955999942,359.1573251999944,359.1573251999944,359.3031435999874,ä,1.2378278000105638,wrong,,,360.55311309998797,360.96281810000073,358.5045609999943,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,74,74,43,,,,,,,,,,,,,,,360.96281810000073,361.9696811999893,361.9696811999893,362.11556979999295,362.62249589999556,362.62249589999556,362.7683055999951,ä,1.0996119000192266,correct,,,363.87939149999875,364.7543250000017,361.9696811999893,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,75,75,17,,,,,,,,,,,,,,,364.7543250000017,365.76126349999686,365.76126349999686,365.9070703999896,366.4140591999894,366.4140591999894,366.5598237999948,ä,0.6614279000204988,correct,,,367.2333662999881,368.2055936999968,365.76126349999686,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,76,76,95,,,,,,,,,,,,,,,368.2055936999968,369.21249700000044,369.21249700000044,369.3583257999999,369.86528839998937,369.86528839998937,370.0110883000016,l,0.7375479000183986,correct,,,370.7610626999958,370.9346591999929,369.21249700000044,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,77,77,32,,,,,,,,,,,,,,,370.9346591999929,371.9415605999966,371.9415605999966,372.08740749998833,372.59431179999956,372.59431179999956,372.74008550000144,l,0.8397484000161057,wrong,,,373.5873322999978,373.9414844999992,371.9415605999966,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,78,78,4,,,,,,,,,,,,,,,373.9414844999992,374.9483856000006,374.9483856000006,375.09427719999803,375.6011442000017,375.6011442000017,375.7469742999965,ä,0.6818352000118466,correct,,,376.4414001999976,376.8372182999883,374.9483856000006,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,79,79,85,,,,,,,,,,,,,,,376.8372182999883,377.8441230999888,377.8441230999888,377.98993569999584,378.49689349999244,378.49689349999244,378.64268409999204,l,0.8729115000023739,correct,,,379.52460239999346,379.83706130000064,377.8441230999888,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,80,80,68,,,,,,,,,,,,,,,379.83706130000064,380.8439912999893,380.8439912999893,380.98987429999397,381.4967500999919,381.4967500999919,381.6425908999954,ä,0.7298324000148568,wrong,,,382.3855707999901,383.01057479999145,380.8439912999893,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,81,81,2,,,,,,,,,,,,,,,383.01057479999145,384.0174808999873,384.0174808999873,384.1633017999993,384.67025029999786,384.67025029999786,384.81608039999264,ä,0.6522838000091724,correct,,,385.4757624999911,386.3715743999928,384.0174808999873,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,82,82,86,,,,,,,,,,,,,,,386.3715743999928,387.37846409999474,387.37846409999474,387.52429180000036,388.0312189999968,388.0312189999968,388.17707159998827,l,0.4906010000122478,correct,,,388.67701939999824,389.5172642999969,387.37846409999474,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,83,83,33,,,,,,,,,,,,,,,389.5172642999969,390.52419999999984,390.52419999999984,390.67000169999665,391.1769132999907,391.1769132999907,391.32273849999183,ä,0.8654289000114659,correct,,,392.1977019999904,392.5379772000015,390.52419999999984,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,84,84,30,,,,,,,,,,,,,,,392.5379772000015,393.5448655999935,393.5448655999935,393.6907121999975,394.1976502999896,394.1976502999896,394.3434616000013,l,0.9967375000123866,wrong,,,395.35035989999596,396.2392017999955,393.5448655999935,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,85,85,50,,,,,,,,,,,,,,,396.2392017999955,397.24613499999396,397.24613499999396,397.39196470000024,397.89890259999083,397.89890259999083,398.0446992999932,l,0.9915219000104116,correct,,,399.04467889999796,399.28077489999123,397.24613499999396,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,86,86,0,,,,,,,,,,,,,,,399.28077489999123,400.287688899989,400.287688899989,400.4335712999891,400.94042099999206,400.94042099999206,401.08624509999936,ä,0.5339295000158018,correct,,,401.6279216999974,401.9334730999981,400.287688899989,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,87,87,15,,,,,,,,,,,,,,,401.9334730999981,402.9403170000005,402.9403170000005,403.08619659999385,403.5931197999889,403.5931197999889,403.7389878999966,ä,0.6887734000192722,correct,,,404.4403009999951,404.6763673999958,402.9403170000005,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,88,88,8,,,,,,,,,,,,,,,404.6763673999958,405.6832817999966,405.6832817999966,405.8291314999951,406.336064099989,406.336064099989,406.481878999999,ä,0.6105737000034424,correct,,,407.0999127999967,407.8290460999997,405.6832817999966,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,89,89,60,,,,,,,,,,,,,,,407.8290460999997,408.83597609998833,408.83597609998833,408.9817769999936,409.488709799989,409.488709799989,409.63452409999445,ä,0.8413636000186671,wrong,,,410.4886414999928,410.75255710000056,408.83597609998833,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,90,90,75,,,,,,,,,,,,,,,410.75255710000056,411.75948849999986,411.75948849999986,411.90537680000125,412.4122223999875,412.4122223999875,412.55802799999947,l,0.5667503000004217,correct,,,413.1343965999986,413.94685279999976,411.75948849999986,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,91,91,31,,,,,,,,,,,,,,,413.94685279999976,414.95379149999644,414.95379149999644,415.09960869999486,415.60653399999137,415.60653399999137,415.75235319999047,ä,0.9079052000015508,correct,,,416.6689556999918,416.7245077999978,414.95379149999644,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,92,92,3,,,,,,,,,,,,,,,416.7245077999978,417.73147849999077,417.73147849999077,417.87728709999647,418.38426169999,418.38426169999,418.53002169998945,ä,0.6585541000094963,correct,,,419.19664829999965,419.2661054999917,417.73147849999077,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,93,93,13,,,,,,,,,,,,,,,419.2661054999917,420.2730336999957,420.2730336999957,420.4188495999988,420.92576800000097,420.92576800000097,421.07160080000176,ä,0.6847074000106659,correct,,,421.7660265999875,422.3284699999931,420.2730336999957,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,94,94,80,,,,,,,,,,,,,,,422.3284699999931,423.33539549999114,423.33539549999114,423.4812238000013,423.9881480999902,423.9881480999902,424.1339745000005,l,0.5907410000072559,correct,,,424.73810799999046,424.953382599997,423.33539549999114,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,95,95,25,,,,,,,,,,,,,,,424.953382599997,425.96033659999375,425.96033659999375,426.1061320000008,426.6130731999874,426.6130731999874,426.75887149998744,l,0.5250335000164341,wrong,,,427.2935767000017,427.51582399998733,425.96033659999375,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
